"Date & time", "Julian day (day)", "Solar hour (h)", "Amb. Temp. (ºC)", "DNI (kW/m²)", "Omega (º)", "Delta (º)", "D1", "D2", "Angle of incidence (º)", "Angle of incidence modifier", "Thermal losses (kW)", "PTC thermal power (kW)", "Row thermal power (MW)", "Row raw energy (MWh)", "Row useful energy (MWh)", "Sum row useful energy (MWh)", "Row net power (MW)", "Solar field net power (MW)", "Thermal storage (MWh)", "Turbine electric power (MW)"
"2021-05-29 00:00:00", "149", "0", "18.920 ", "0", "180", "21.731 ", "0", "0", "0", "1", "49.732 ", "-49.732 ", "-0.199 ", "-0.199 ", "0", "-0.325 ", "-0.199 ", "-29.839 ", "0", "0"
"2021-05-29 01:00:00", "149", "1", "18.960 ", "0", "165", "21.731 ", "0", "0", "13.912 ", "0.987 ", "49.720 ", "-49.720 ", "-0.199 ", "-0.199 ", "0", "-0.325 ", "-0.199 ", "-29.832 ", "0", "0"
"2021-05-29 02:00:00", "149", "2", "18.990 ", "0", "150", "21.731 ", "0", "0", "27.676 ", "0.959 ", "49.710 ", "-49.710 ", "-0.199 ", "-0.199 ", "0", "-0.325 ", "-0.199 ", "-29.826 ", "0", "0"
"2021-05-29 03:00:00", "149", "3", "18.920 ", "0", "135", "21.731 ", "0", "0", "41.060 ", "0.907 ", "49.732 ", "-49.732 ", "-0.199 ", "-0.199 ", "0", "-0.325 ", "-0.199 ", "-29.839 ", "0", "0"
"2021-05-29 04:00:00", "149", "4", "18.840 ", "0", "120", "21.731 ", "0", "0", "53.560 ", "0.815 ", "49.756 ", "-49.756 ", "-0.199 ", "-0.199 ", "0", "-0.325 ", "-0.199 ", "-29.854 ", "0", "0"
"2021-05-29 05:00:00", "149", "5", "18.760 ", "0", "105", "21.731 ", "0", "0", "63.802 ", "0.660 ", "49.780 ", "-49.780 ", "-0.199 ", "-0.199 ", "0", "-0.325 ", "-0.199 ", "-29.868 ", "0", "0"
"2021-05-29 06:00:00", "149", "6", "20.450 ", "0.086 ", "90", "21.731 ", "0", "0", "68.269 ", "0.543 ", "49.269 ", "-38.851 ", "-0.155 ", "-0.155 ", "0", "-0.325 ", "-0.155 ", "-23.310 ", "0", "0"
"2021-05-29 07:00:00", "149", "7", "22.140 ", "0.033 ", "75", "21.731 ", "0", "0", "63.802 ", "0.660 ", "48.762 ", "-42.965 ", "-0.172 ", "-0.172 ", "0", "-0.325 ", "-0.172 ", "-25.779 ", "0", "0"
"2021-05-29 08:00:00", "149", "8", "23.830 ", "0.341 ", "60", "21.731 ", "0", "0", "53.560 ", "0.815 ", "48.261 ", "50.994 ", "0.204 ", "0.204 ", "0", "-0.121 ", "0.204 ", "30.596 ", "0", "8.778 "
"2021-05-29 09:00:00", "149", "9", "24.540 ", "0.186 ", "45", "21.731 ", "0", "0", "41.060 ", "0.907 ", "48.052 ", "28.491 ", "0.114 ", "0.114 ", "0", "-0.007 ", "0.114 ", "17.094 ", "17.094 ", "0"
"2021-05-29 10:00:00", "149", "10", "25.260 ", "0.060 ", "30", "21.731 ", "0", "0", "27.676 ", "0.959 ", "47.841 ", "-17.253 ", "-0.069 ", "-0.069 ", "0", "-0.076 ", "-0.069 ", "-10.352 ", "17.094 ", "0"
"2021-05-29 11:00:00", "149", "11", "25.970 ", "0.112 ", "15", "21.731 ", "0", "0", "13.912 ", "0.987 ", "47.634 ", "16.737 ", "0.067 ", "0.067 ", "0", "-0.009 ", "0.067 ", "10.042 ", "0", "7.642 "
"2021-05-29 12:00:00", "149", "12", "26.010 ", "0.631 ", "0", "21.731 ", "0", "0", "0", "1", "47.622 ", "332 ", "1.330 ", "1.330 ", "1.263 ", "1.321 ", "1.330 ", "199 ", "59.502 ", "50.000 "
"2021-05-29 13:00:00", "149", "13", "26.050 ", "0.312 ", "-15", "21.731 ", "0", "0", "13.912 ", "0.987 ", "47.610 ", "132 ", "0.530 ", "0.530 ", "0.503 ", "1.850 ", "0.530 ", "79.461 ", "0", "49.656 "
"2021-05-29 14:00:00", "149", "14", "26.100 ", "0.104 ", "-30", "21.731 ", "0", "0", "27.676 ", "0.959 ", "47.596 ", "5.390 ", "0.022 ", "0.022 ", "0.020 ", "1.872 ", "0.022 ", "3.234 ", "3.234 ", "0"
"2021-05-29 15:00:00", "149", "15", "25.220 ", "0.352 ", "-45", "21.731 ", "0", "0", "41.060 ", "0.907 ", "47.853 ", "97.129 ", "0.389 ", "0.389 ", "0.369 ", "2.260 ", "0.389 ", "58.278 ", "0", "19.906 "
"2021-05-29 16:00:00", "149", "16", "24.350 ", "0.587 ", "-60", "21.731 ", "0", "0", "53.560 ", "0.815 ", "48.108 ", "123 ", "0.492 ", "0.492 ", "0.468 ", "2.753 ", "0.492 ", "73.850 ", "0", "24.682 "
"2021-05-29 17:00:00", "149", "17", "23.470 ", "0.596 ", "-75", "21.731 ", "0", "0", "63.802 ", "0.660 ", "48.367 ", "56.379 ", "0.226 ", "0.226 ", "0.214 ", "2.978 ", "0.226 ", "33.827 ", "0", "9.862 "
"2021-05-29 18:00:00", "149", "18", "22.170 ", "0.397 ", "-90", "21.731 ", "0", "0", "68.269 ", "0.543 ", "48.753 ", "-0.706 ", "-0.003 ", "-0.003 ", "0", "2.975 ", "-0.003 ", "-0.423 ", "0", "0"
"2021-05-29 19:00:00", "149", "19", "20.860 ", "0", "-105", "21.731 ", "0", "0", "63.802 ", "0.660 ", "49.145 ", "-49.145 ", "-0.197 ", "-0.197 ", "0", "2.779 ", "-0.197 ", "-29.487 ", "0", "0"
"2021-05-29 20:00:00", "149", "20", "19.560 ", "0", "-120", "21.731 ", "0", "0", "53.560 ", "0.815 ", "49.538 ", "-49.538 ", "-0.198 ", "-0.198 ", "0", "2.581 ", "-0.198 ", "-29.723 ", "0", "0"
"2021-05-29 21:00:00", "149", "21", "18.950 ", "0", "-135", "21.731 ", "0", "0", "41.060 ", "0.907 ", "49.723 ", "-49.723 ", "-0.199 ", "-0.199 ", "0", "2.382 ", "-0.199 ", "-29.834 ", "0", "0"
"2021-05-29 22:00:00", "149", "22", "18.350 ", "0", "-150", "21.731 ", "0", "0", "27.676 ", "0.959 ", "49.905 ", "-49.905 ", "-0.200 ", "-0.200 ", "0", "2.182 ", "-0.200 ", "-29.943 ", "0", "0"
"2021-05-29 23:00:00", "149", "23", "17.740 ", "0", "-165", "21.731 ", "0", "0", "13.912 ", "0.987 ", "50.092 ", "-50.092 ", "-0.200 ", "-0.200 ", "0", "1.982 ", "-0.200 ", "-30.055 ", "0", "0"
"2021-05-30 00:00:00", "150", "0", "17.540 ", "0", "180", "21.879 ", "0", "0", "0", "1", "50.153 ", "-50.153 ", "-0.201 ", "-0.201 ", "0", "-0.325 ", "-0.201 ", "-30.092 ", "0", "0"
"2021-05-30 01:00:00", "150", "1", "17.340 ", "0", "165", "21.879 ", "0", "0", "13.897 ", "0.987 ", "50.215 ", "-50.215 ", "-0.201 ", "-0.201 ", "0", "-0.325 ", "-0.201 ", "-30.129 ", "0", "0"
"2021-05-30 02:00:00", "150", "2", "17.130 ", "0", "150", "21.879 ", "0", "0", "27.645 ", "0.959 ", "50.279 ", "-50.279 ", "-0.201 ", "-0.201 ", "0", "-0.325 ", "-0.201 ", "-30.167 ", "0", "0"
"2021-05-30 03:00:00", "150", "3", "17.170 ", "0", "135", "21.879 ", "0", "0", "41.009 ", "0.908 ", "50.267 ", "-50.267 ", "-0.201 ", "-0.201 ", "0", "-0.325 ", "-0.201 ", "-30.160 ", "0", "0"
"2021-05-30 04:00:00", "150", "4", "17.210 ", "0", "120", "21.879 ", "0", "0", "53.480 ", "0.815 ", "50.254 ", "-50.254 ", "-0.201 ", "-0.201 ", "0", "-0.325 ", "-0.201 ", "-30.153 ", "0", "0"
"2021-05-30 05:00:00", "150", "5", "17.240 ", "0", "105", "21.879 ", "0", "0", "63.683 ", "0.663 ", "50.245 ", "-50.245 ", "-0.201 ", "-0.201 ", "0", "-0.325 ", "-0.201 ", "-30.147 ", "0", "0"
"2021-05-30 06:00:00", "150", "6", "19.230 ", "0.467 ", "90", "21.879 ", "0", "0", "68.121 ", "0.548 ", "49.638 ", "7.740 ", "0.031 ", "0.031 ", "0", "-0.294 ", "0.031 ", "4.644 ", "4.644 ", "0"
"2021-05-30 07:00:00", "150", "7", "21.220 ", "0.624 ", "75", "21.879 ", "0", "0", "63.683 ", "0.663 ", "49.037 ", "61.359 ", "0.245 ", "0.245 ", "0", "-0.049 ", "0.245 ", "36.815 ", "0", "12.507 "
"2021-05-30 08:00:00", "150", "8", "23.200 ", "0.728 ", "60", "21.879 ", "0", "0", "53.480 ", "0.815 ", "48.447 ", "164 ", "0.658 ", "0.658 ", "0.625 ", "0.609 ", "0.658 ", "98.681 ", "0", "34.484 "
"2021-05-30 09:00:00", "150", "9", "24.320 ", "0.795 ", "45", "21.879 ", "0", "0", "41.009 ", "0.908 ", "48.117 ", "280 ", "1.120 ", "1.120 ", "1.064 ", "1.729 ", "1.120 ", "168 ", "28.055 ", "50.000 "
"2021-05-30 10:00:00", "150", "10", "25.440 ", "0.838 ", "30", "21.879 ", "0", "0", "27.645 ", "0.959 ", "47.788 ", "381 ", "1.524 ", "1.524 ", "1.447 ", "3.253 ", "1.524 ", "229 ", "117 ", "50.000 "
"2021-05-30 11:00:00", "150", "11", "26.560 ", "0.861 ", "15", "21.879 ", "0", "0", "13.897 ", "0.987 ", "47.462 ", "449 ", "1.798 ", "1.798 ", "1.708 ", "5.051 ", "1.798 ", "270 ", "246 ", "50.000 "
"2021-05-30 12:00:00", "150", "12", "26.660 ", "0.899 ", "0", "21.879 ", "0", "0", "0", "1", "47.433 ", "494 ", "1.976 ", "1.976 ", "1.878 ", "7.027 ", "1.976 ", "296 ", "403 ", "50.000 "
"2021-05-30 13:00:00", "150", "13", "26.770 ", "0.860 ", "-15", "21.879 ", "0", "0", "13.897 ", "0.987 ", "47.401 ", "449 ", "1.794 ", "1.794 ", "1.704 ", "8.821 ", "1.794 ", "269 ", "532 ", "50.000 "
"2021-05-30 14:00:00", "150", "14", "26.880 ", "0.805 ", "-30", "21.879 ", "0", "0", "27.645 ", "0.959 ", "47.369 ", "364 ", "1.457 ", "1.457 ", "1.384 ", "10.279 ", "1.457 ", "219 ", "611 ", "50.000 "
"2021-05-30 15:00:00", "150", "15", "26.140 ", "0.551 ", "-45", "21.879 ", "0", "0", "41.009 ", "0.908 ", "47.584 ", "180 ", "0.719 ", "0.719 ", "0.683 ", "10.998 ", "0.719 ", "108 ", "579 ", "50.000 "
"2021-05-30 16:00:00", "150", "16", "25.400 ", "0.694 ", "-60", "21.879 ", "0", "0", "53.480 ", "0.815 ", "47.800 ", "155 ", "0.620 ", "0.620 ", "0.589 ", "11.617 ", "0.620 ", "92.947 ", "532 ", "50.000 "
"2021-05-30 17:00:00", "150", "17", "24.660 ", "0.619 ", "-75", "21.879 ", "0", "0", "63.683 ", "0.663 ", "48.017 ", "61.505 ", "0.246 ", "0.246 ", "0.234 ", "11.863 ", "0.246 ", "36.903 ", "429 ", "50.000 "
"2021-05-30 18:00:00", "150", "18", "23.190 ", "0.197 ", "-90", "21.879 ", "0", "0", "68.121 ", "0.548 ", "48.450 ", "-24.281 ", "-0.097 ", "-0.097 ", "0", "11.766 ", "-0.097 ", "-14.569 ", "289 ", "50.000 "
"2021-05-30 19:00:00", "150", "19", "21.720 ", "0", "-105", "21.879 ", "0", "0", "63.683 ", "0.663 ", "48.888 ", "-48.888 ", "-0.196 ", "-0.196 ", "0", "11.571 ", "-0.196 ", "-29.333 ", "149 ", "50.000 "
"2021-05-30 20:00:00", "150", "20", "20.260 ", "0", "-120", "21.879 ", "0", "0", "53.480 ", "0.815 ", "49.326 ", "-49.326 ", "-0.197 ", "-0.197 ", "0", "11.373 ", "-0.197 ", "-29.596 ", "8.681 ", "50.000 "
"2021-05-30 21:00:00", "150", "21", "19.590 ", "0", "-135", "21.879 ", "0", "0", "41.009 ", "0.908 ", "49.528 ", "-49.528 ", "-0.198 ", "-0.198 ", "0", "11.175 ", "-0.198 ", "-29.717 ", "8.681 ", "0"
"2021-05-30 22:00:00", "150", "22", "18.930 ", "0", "-150", "21.879 ", "0", "0", "27.645 ", "0.959 ", "49.729 ", "-49.729 ", "-0.199 ", "-0.199 ", "0", "10.976 ", "-0.199 ", "-29.837 ", "8.681 ", "0"
"2021-05-30 23:00:00", "150", "23", "18.270 ", "0", "-165", "21.879 ", "0", "0", "13.897 ", "0.987 ", "49.930 ", "-49.930 ", "-0.200 ", "-0.200 ", "0", "10.777 ", "-0.200 ", "-29.958 ", "8.681 ", "0"
"2021-05-31 00:00:00", "151", "0", "17.920 ", "0", "180", "22.021 ", "0", "0", "0", "1", "50.037 ", "-50.037 ", "-0.200 ", "-0.200 ", "0", "-0.325 ", "-0.200 ", "-30.022 ", "8.681 ", "0"
"2021-05-31 01:00:00", "151", "1", "17.570 ", "0", "165", "22.021 ", "0", "0", "13.883 ", "0.987 ", "50.144 ", "-50.144 ", "-0.201 ", "-0.201 ", "0", "-0.325 ", "-0.201 ", "-30.086 ", "8.681 ", "0"
"2021-05-31 02:00:00", "151", "2", "17.220 ", "0", "150", "22.021 ", "0", "0", "27.615 ", "0.959 ", "50.251 ", "-50.251 ", "-0.201 ", "-0.201 ", "0", "-0.325 ", "-0.201 ", "-30.151 ", "8.681 ", "0"
"2021-05-31 03:00:00", "151", "3", "17.780 ", "0", "135", "22.021 ", "0", "0", "40.959 ", "0.908 ", "50.080 ", "-50.080 ", "-0.200 ", "-0.200 ", "0", "-0.325 ", "-0.200 ", "-30.048 ", "8.681 ", "0"
"2021-05-31 04:00:00", "151", "4", "18.340 ", "0", "120", "22.021 ", "0", "0", "53.403 ", "0.816 ", "49.908 ", "-49.908 ", "-0.200 ", "-0.200 ", "0", "-0.325 ", "-0.200 ", "-29.945 ", "8.681 ", "0"
"2021-05-31 05:00:00", "151", "5", "18.890 ", "0", "105", "22.021 ", "0", "0", "63.568 ", "0.665 ", "49.741 ", "-49.741 ", "-0.199 ", "-0.199 ", "0", "-0.325 ", "-0.199 ", "-29.845 ", "8.681 ", "0"
"2021-05-31 06:00:00", "151", "6", "20.520 ", "0.243 ", "90", "22.021 ", "0", "0", "67.979 ", "0.552 ", "49.248 ", "-18.940 ", "-0.076 ", "-0.076 ", "0", "-0.325 ", "-0.076 ", "-11.364 ", "8.681 ", "0"
"2021-05-31 07:00:00", "151", "7", "22.140 ", "0.453 ", "75", "22.021 ", "0", "0", "63.568 ", "0.665 ", "48.762 ", "32.111 ", "0.128 ", "0.128 ", "0", "-0.197 ", "0.128 ", "19.267 ", "0", "7.906 "
"2021-05-31 08:00:00", "151", "8", "23.760 ", "0.449 ", "60", "22.021 ", "0", "0", "53.403 ", "0.816 ", "48.282 ", "83.376 ", "0.334 ", "0.334 ", "0.317 ", "0.137 ", "0.334 ", "50.026 ", "0", "15.598 "
"2021-05-31 09:00:00", "151", "9", "24.670 ", "0.555 ", "45", "22.021 ", "0", "0", "40.959 ", "0.908 ", "48.014 ", "181 ", "0.725 ", "0.725 ", "0.689 ", "0.862 ", "0.725 ", "109 ", "0", "38.414 "
"2021-05-31 10:00:00", "151", "10", "25.580 ", "0.441 ", "30", "22.021 ", "0", "0", "27.615 ", "0.959 ", "47.747 ", "178 ", "0.712 ", "0.712 ", "0.676 ", "1.574 ", "0.712 ", "107 ", "0", "37.669 "
"2021-05-31 11:00:00", "151", "11", "26.490 ", "0.242 ", "15", "22.021 ", "0", "0", "13.883 ", "0.987 ", "47.482 ", "92.141 ", "0.369 ", "0.369 ", "0.350 ", "1.942 ", "0.369 ", "55.285 ", "0", "17.550 "
"2021-05-31 12:00:00", "151", "12", "26.830 ", "0.417 ", "0", "22.021 ", "0", "0", "0", "1", "47.384 ", "204 ", "0.814 ", "0.814 ", "0.773 ", "2.756 ", "0.814 ", "122 ", "0", "43.540 "
"2021-05-31 13:00:00", "151", "13", "27.180 ", "0.007 ", "-15", "22.021 ", "0", "0", "13.883 ", "0.987 ", "47.282 ", "-42.972 ", "-0.172 ", "-0.172 ", "0", "2.585 ", "-0.172 ", "-25.783 ", "0", "0"
"2021-05-31 14:00:00", "151", "14", "27.530 ", "0", "-30", "22.021 ", "0", "0", "27.615 ", "0.959 ", "47.181 ", "-47.181 ", "-0.189 ", "-0.189 ", "0", "2.396 ", "-0.189 ", "-28.309 ", "0", "0"
"2021-05-31 15:00:00", "151", "15", "26.840 ", "0.445 ", "-45", "22.021 ", "0", "0", "40.959 ", "0.908 ", "47.381 ", "136 ", "0.546 ", "0.546 ", "0.518 ", "2.942 ", "0.546 ", "81.849 ", "0", "27.829 "
"2021-05-31 16:00:00", "151", "16", "25.880 ", "0.707 ", "-60", "22.021 ", "0", "0", "53.403 ", "0.816 ", "47.660 ", "160 ", "0.638 ", "0.638 ", "0.607 ", "3.580 ", "0.638 ", "95.769 ", "0", "33.335 "
"2021-05-31 17:00:00", "151", "17", "25.020 ", "0.587 ", "-75", "22.021 ", "0", "0", "63.568 ", "0.665 ", "47.911 ", "56.752 ", "0.227 ", "0.227 ", "0.216 ", "3.807 ", "0.227 ", "34.051 ", "0", "9.938 "
"2021-05-31 18:00:00", "151", "18", "24.160 ", "0.376 ", "-90", "22.021 ", "0", "0", "67.979 ", "0.552 ", "48.164 ", "-1.297 ", "-0.005 ", "-0.005 ", "0", "3.802 ", "-0.005 ", "-0.778 ", "0", "0"
"2021-05-31 19:00:00", "151", "19", "23.300 ", "0", "-105", "22.021 ", "0", "0", "63.568 ", "0.665 ", "48.418 ", "-48.418 ", "-0.194 ", "-0.194 ", "0", "3.608 ", "-0.194 ", "-29.051 ", "0", "0"
"2021-05-31 20:00:00", "151", "20", "22.450 ", "0", "-120", "22.021 ", "0", "0", "53.403 ", "0.816 ", "48.670 ", "-48.670 ", "-0.195 ", "-0.195 ", "0", "3.413 ", "-0.195 ", "-29.202 ", "0", "0"
"2021-05-31 21:00:00", "151", "21", "21.590 ", "0", "-135", "22.021 ", "0", "0", "40.959 ", "0.908 ", "48.926 ", "-48.926 ", "-0.196 ", "-0.196 ", "0", "3.218 ", "-0.196 ", "-29.356 ", "0", "0"
"2021-05-31 22:00:00", "151", "22", "20.730 ", "0", "-150", "22.021 ", "0", "0", "27.615 ", "0.959 ", "49.184 ", "-49.184 ", "-0.197 ", "-0.197 ", "0", "3.021 ", "-0.197 ", "-29.511 ", "0", "0"
"2021-05-31 23:00:00", "151", "23", "19.880 ", "0", "-165", "22.021 ", "0", "0", "13.883 ", "0.987 ", "49.441 ", "-49.441 ", "-0.198 ", "-0.198 ", "0", "2.823 ", "-0.198 ", "-29.664 ", "0", "0"
"2021-06-01 00:00:00", "152", "0", "19.020 ", "0", "180", "22.155 ", "0", "0", "0", "1", "49.701 ", "-49.701 ", "-0.199 ", "-0.199 ", "0", "-0.325 ", "-0.199 ", "-29.821 ", "0", "0"
"2021-06-01 01:00:00", "152", "1", "18.160 ", "0", "165", "22.155 ", "0", "0", "13.869 ", "0.987 ", "49.963 ", "-49.963 ", "-0.200 ", "-0.200 ", "0", "-0.325 ", "-0.200 ", "-29.978 ", "0", "0"
"2021-06-01 02:00:00", "152", "2", "17.300 ", "0", "150", "22.155 ", "0", "0", "27.586 ", "0.959 ", "50.227 ", "-50.227 ", "-0.201 ", "-0.201 ", "0", "-0.325 ", "-0.201 ", "-30.136 ", "0", "0"
"2021-06-01 03:00:00", "152", "3", "16.450 ", "0", "135", "22.155 ", "0", "0", "40.912 ", "0.908 ", "50.489 ", "-50.489 ", "-0.202 ", "-0.202 ", "0", "-0.325 ", "-0.202 ", "-30.293 ", "0", "0"
"2021-06-01 04:00:00", "152", "4", "15.590 ", "0", "120", "22.155 ", "0", "0", "53.329 ", "0.817 ", "50.755 ", "-50.755 ", "-0.203 ", "-0.203 ", "0", "-0.325 ", "-0.203 ", "-30.453 ", "0", "0"
"2021-06-01 05:00:00", "152", "5", "14.730 ", "0", "105", "22.155 ", "0", "0", "63.458 ", "0.668 ", "51.022 ", "-51.022 ", "-0.204 ", "-0.204 ", "0", "-0.325 ", "-0.204 ", "-30.613 ", "0", "0"
"2021-06-01 06:00:00", "152", "6", "13.870 ", "0.008 ", "90", "22.155 ", "0", "0", "67.845 ", "0.557 ", "51.291 ", "-50.218 ", "-0.201 ", "-0.201 ", "0", "-0.325 ", "-0.201 ", "-30.131 ", "0", "0"
"2021-06-01 07:00:00", "152", "7", "13.020 ", "0.035 ", "75", "22.155 ", "0", "0", "63.458 ", "0.668 ", "51.559 ", "-45.237 ", "-0.181 ", "-0.181 ", "0", "-0.325 ", "-0.181 ", "-27.142 ", "0", "0"
"2021-06-01 08:00:00", "152", "8", "16.570 ", "0.079 ", "60", "22.155 ", "0", "0", "53.329 ", "0.817 ", "50.451 ", "-27.094 ", "-0.108 ", "-0.108 ", "0", "-0.325 ", "-0.108 ", "-16.256 ", "0", "0"
"2021-06-01 09:00:00", "152", "9", "16.610 ", "0.745 ", "45", "22.155 ", "0", "0", "40.912 ", "0.908 ", "50.439 ", "258 ", "1.031 ", "1.031 ", "0.979 ", "0.706 ", "1.031 ", "155 ", "14.629 ", "50.000 "
"2021-06-01 10:00:00", "152", "10", "16.660 ", "0.638 ", "30", "22.155 ", "0", "0", "27.586 ", "0.959 ", "50.424 ", "276 ", "1.106 ", "1.106 ", "1.050 ", "1.811 ", "1.106 ", "166 ", "40.504 ", "50.000 "
"2021-06-01 11:00:00", "152", "11", "16.710 ", "0.821 ", "15", "22.155 ", "0", "0", "13.869 ", "0.987 ", "50.408 ", "423 ", "1.693 ", "1.693 ", "1.609 ", "3.504 ", "1.693 ", "254 ", "155 ", "50.000 "
"2021-06-01 12:00:00", "152", "12", "16.730 ", "0.728 ", "0", "22.155 ", "0", "0", "0", "1", "50.402 ", "388 ", "1.552 ", "1.552 ", "1.475 ", "5.057 ", "1.552 ", "233 ", "247 ", "50.000 "
"2021-06-01 13:00:00", "152", "13", "16.760 ", "0.643 ", "-15", "22.155 ", "0", "0", "13.869 ", "0.987 ", "50.393 ", "321 ", "1.282 ", "1.282 ", "1.218 ", "6.339 ", "1.282 ", "192 ", "300 ", "50.000 "
"2021-06-01 14:00:00", "152", "14", "16.790 ", "0.218 ", "-30", "22.155 ", "0", "0", "27.586 ", "0.959 ", "50.384 ", "61.278 ", "0.245 ", "0.245 ", "0.233 ", "6.584 ", "0.245 ", "36.767 ", "197 ", "50.000 "
"2021-06-01 15:00:00", "152", "15", "16.110 ", "0.240 ", "-45", "22.155 ", "0", "0", "40.912 ", "0.908 ", "50.594 ", "48.483 ", "0.194 ", "0.194 ", "0.184 ", "6.778 ", "0.194 ", "29.090 ", "85.788 ", "50.000 "
"2021-06-01 16:00:00", "152", "16", "15.440 ", "0.372 ", "-60", "22.155 ", "0", "0", "53.329 ", "0.817 ", "50.801 ", "58.607 ", "0.234 ", "0.234 ", "0.223 ", "7.012 ", "0.234 ", "35.164 ", "0", "43.101 "
"2021-06-01 17:00:00", "152", "17", "14.770 ", "0.164 ", "-75", "22.155 ", "0", "0", "63.458 ", "0.668 ", "51.010 ", "-21.572 ", "-0.086 ", "-0.086 ", "0", "6.926 ", "-0.086 ", "-12.943 ", "0", "0"
"2021-06-01 18:00:00", "152", "18", "14.890 ", "0.014 ", "-90", "22.155 ", "0", "0", "67.845 ", "0.557 ", "50.972 ", "-49.228 ", "-0.197 ", "-0.197 ", "0", "6.729 ", "-0.197 ", "-29.537 ", "0", "0"
"2021-06-01 19:00:00", "152", "19", "15", "0", "-105", "22.155 ", "0", "0", "63.458 ", "0.668 ", "50.938 ", "-50.938 ", "-0.204 ", "-0.204 ", "0", "6.526 ", "-0.204 ", "-30.563 ", "0", "0"
"2021-06-01 20:00:00", "152", "20", "15.120 ", "0", "-120", "22.155 ", "0", "0", "53.329 ", "0.817 ", "50.901 ", "-50.901 ", "-0.204 ", "-0.204 ", "0", "6.322 ", "-0.204 ", "-30.540 ", "0", "0"
"2021-06-01 21:00:00", "152", "21", "14.410 ", "0", "-135", "22.155 ", "0", "0", "40.912 ", "0.908 ", "51.122 ", "-51.122 ", "-0.204 ", "-0.204 ", "0", "6.117 ", "-0.204 ", "-30.673 ", "0", "0"
"2021-06-01 22:00:00", "152", "22", "13.700 ", "0", "-150", "22.155 ", "0", "0", "27.586 ", "0.959 ", "51.345 ", "-51.345 ", "-0.205 ", "-0.205 ", "0", "5.912 ", "-0.205 ", "-30.807 ", "0", "0"
"2021-06-01 23:00:00", "152", "23", "12.990 ", "0", "-165", "22.155 ", "0", "0", "13.869 ", "0.987 ", "51.568 ", "-51.568 ", "-0.206 ", "-0.206 ", "0", "5.706 ", "-0.206 ", "-30.941 ", "0", "0"
"2021-06-02 00:00:00", "153", "0", "13.060 ", "0", "180", "22.284 ", "0", "0", "0", "1", "51.546 ", "-51.546 ", "-0.206 ", "-0.206 ", "0", "-0.325 ", "-0.206 ", "-30.928 ", "0", "0"
"2021-06-02 01:00:00", "153", "1", "13.140 ", "0", "165", "22.284 ", "0", "0", "13.856 ", "0.987 ", "51.521 ", "-51.521 ", "-0.206 ", "-0.206 ", "0", "-0.325 ", "-0.206 ", "-30.912 ", "0", "0"
"2021-06-02 02:00:00", "153", "2", "13.220 ", "0", "150", "22.284 ", "0", "0", "27.559 ", "0.959 ", "51.496 ", "-51.496 ", "-0.206 ", "-0.206 ", "0", "-0.325 ", "-0.206 ", "-30.897 ", "0", "0"
"2021-06-02 03:00:00", "153", "3", "13.560 ", "0", "135", "22.284 ", "0", "0", "40.867 ", "0.908 ", "51.389 ", "-51.389 ", "-0.206 ", "-0.206 ", "0", "-0.325 ", "-0.206 ", "-30.833 ", "0", "0"
"2021-06-02 04:00:00", "153", "4", "13.910 ", "0", "120", "22.284 ", "0", "0", "53.259 ", "0.818 ", "51.279 ", "-51.279 ", "-0.205 ", "-0.205 ", "0", "-0.325 ", "-0.205 ", "-30.767 ", "0", "0"
"2021-06-02 05:00:00", "153", "5", "14.250 ", "0.111 ", "105", "22.284 ", "0", "0", "63.353 ", "0.670 ", "51.172 ", "-30.995 ", "-0.124 ", "-0.124 ", "0", "-0.325 ", "-0.124 ", "-18.597 ", "0", "0"
"2021-06-02 06:00:00", "153", "6", "16.160 ", "0.195 ", "90", "22.284 ", "0", "0", "67.716 ", "0.560 ", "50.578 ", "-25.658 ", "-0.103 ", "-0.103 ", "0", "-0.325 ", "-0.103 ", "-15.395 ", "0", "0"
"2021-06-02 07:00:00", "153", "7", "18.080 ", "0.464 ", "75", "22.284 ", "0", "0", "63.353 ", "0.670 ", "49.988 ", "33.903 ", "0.136 ", "0.136 ", "0", "-0.189 ", "0.136 ", "20.342 ", "0", "5.492 "
"2021-06-02 08:00:00", "153", "8", "19.990 ", "0.369 ", "60", "22.284 ", "0", "0", "53.259 ", "0.818 ", "49.407 ", "59.297 ", "0.237 ", "0.237 ", "0.225 ", "0.048 ", "0.237 ", "35.578 ", "0", "10.459 "
"2021-06-02 09:00:00", "153", "9", "20.590 ", "0.483 ", "45", "22.284 ", "0", "0", "40.867 ", "0.908 ", "49.227 ", "151 ", "0.602 ", "0.602 ", "0.572 ", "0.650 ", "0.602 ", "90.343 ", "0", "31.189 "
"2021-06-02 10:00:00", "153", "10", "21.190 ", "0.360 ", "30", "22.284 ", "0", "0", "27.559 ", "0.959 ", "49.046 ", "135 ", "0.542 ", "0.542 ", "0.515 ", "1.192 ", "0.542 ", "81.287 ", "0", "27.608 "
"2021-06-02 11:00:00", "153", "11", "21.800 ", "0.277 ", "15", "22.284 ", "0", "0", "13.856 ", "0.987 ", "48.864 ", "111 ", "0.443 ", "0.443 ", "0.421 ", "1.635 ", "0.443 ", "66.491 ", "0", "21.819 "
